timestamp,authentication,organizationId,tag,possibleSubListString,status,topId,isInPossibleSubList,isInInferredIds,isInferredIdInSubList,inferredIdsString,distanceVal,thresholdVal,isGooddistanceVal,worker,opThreshold,secondChanceTopId
20220412000045,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412090045,,SEARCH_FACE_SUCCESS,5c64de8d-5f20-4df4-b234-97a28a73c264,0,0,0,,99.99964142,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412000045,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412090045,,SEARCH_FACE_SUCCESS,5c64de8d-5f20-4df4-b234-97a28a73c264,0,0,0,,99.9997406,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412000045,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412090045,,SEARCH_FACE_SUCCESS,5c64de8d-5f20-4df4-b234-97a28a73c264,0,0,0,,99.9990387,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412011426,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412101426,,SEARCH_FACE_SUCCESS,57a9c0fb-dfac-4377-8850-2de3317de7f0,0,0,0,,99.99824524,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412011426,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412101426,,SEARCH_FACE_SUCCESS,57a9c0fb-dfac-4377-8850-2de3317de7f0,0,0,0,,99.99584961,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412020128,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412110127,,SEARCH_FACE_SUCCESS,e3d509b6-842d-4d7f-a003-1cf3745a5535,0,0,0,,99.99776459,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412020128,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412110127,,SEARCH_FACE_SUCCESS,e3d509b6-842d-4d7f-a003-1cf3745a5535,0,0,0,,99.9981842,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412020128,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412110127,,SEARCH_FACE_SUCCESS,e3d509b6-842d-4d7f-a003-1cf3745a5535,0,0,0,,99.9987793,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412023328,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412113327,,SEARCH_FACE_SUCCESS,c165e5d1-d509-4c7d-ad45-9da857db2faa,0,0,0,,99.96611786,99,1,worker-AWS_FACE_REKOGNITION,,null
20220412023328,authentication,6,kurosupo-register-1-1-faceAuthV4-20220412113327,,SEARCH_FACE_SUCCESS,c165e5d1-d509-4c7d-ad45-9da857db2faa,0,0,0,,99.98340607,99,1,worker-AWS_FACE_REKOGNITION,,null
