timestamp,authentication,organizationId,tag,possibleSubListString,status,topId,isInPossibleSubList,isInInferredIds,isInferredIdInSubList,inferredIdsString,distanceVal,thresholdVal,isGooddistanceVal,worker,opThreshold,secondChanceTopId
20220413002025,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413092025,,SEARCH_FACE_SUCCESS,fdd970f8-bf8e-480d-a399-fff2015ed6ac,0,0,0,,99.9992981,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413002025,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413092025,,SEARCH_FACE_SUCCESS,fdd970f8-bf8e-480d-a399-fff2015ed6ac,0,0,0,,99.99956512,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413002025,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413092025,,SEARCH_FACE_SUCCESS,fdd970f8-bf8e-480d-a399-fff2015ed6ac,0,0,0,,99.99935913,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413032410,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413122409,,SEARCH_FACE_SUCCESS,1e70e93b-b336-4fe5-80b0-f5bd732b9bd0,0,0,0,,99.99944305,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413032410,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413122410,,SEARCH_FACE_SUCCESS,1e70e93b-b336-4fe5-80b0-f5bd732b9bd0,0,0,0,,99.99929047,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413032410,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413122409,,SEARCH_FACE_SUCCESS,1e70e93b-b336-4fe5-80b0-f5bd732b9bd0,0,0,0,,99.98891449,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413033030,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413123030,,SEARCH_FACE_SUCCESS,2e6b2de7-85fe-4bf4-9c78-aff0d410723d,0,0,0,,99.99964905,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413033030,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413123030,,SEARCH_FACE_SUCCESS,2e6b2de7-85fe-4bf4-9c78-aff0d410723d,0,0,0,,99.99968719,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413033030,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413123030,,SEARCH_FACE_SUCCESS,2e6b2de7-85fe-4bf4-9c78-aff0d410723d,0,0,0,,99.99968719,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413040551,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413130550,,SEARCH_FACE_SUCCESS,85b459a9-6704-4980-8c69-7e51cb565920,0,0,0,,99.98962402,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413040551,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413130551,,SEARCH_FACE_SUCCESS,85b459a9-6704-4980-8c69-7e51cb565920,0,0,0,,99.99571228,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413040551,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413130550,,SEARCH_FACE_SUCCESS,85b459a9-6704-4980-8c69-7e51cb565920,0,0,0,,99.9943924,99,1,worker-AWS_FACE_REKOGNITION,,null
20220413040551,authentication,6,kurosupo-register-1-1-faceAuthV4-20220413130551,,SEARCH_FACE_SUCCESS,85b459a9-6704-4980-8c69-7e51cb565920,0,0,0,,99.9987793,99,1,worker-AWS_FACE_REKOGNITION,,null
