timestamp,authentication,organizationId,tag,possibleSubListString,status,topId,isInPossibleSubList,isInInferredIds,isInferredIdInSubList,inferredIdsString,distanceVal,thresholdVal,isGooddistanceVal,worker,opThreshold,secondChanceTopId
20220409004007,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094006,,SEARCH_FACE_SUCCESS,9d4d3073-781f-43a2-94ac-7a2067cb6d60,0,0,0,,99.89225006,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004007,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094006,,SEARCH_FACE_SUCCESS,9d4d3073-781f-43a2-94ac-7a2067cb6d60,0,0,0,,99.98805237,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004007,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094006,,SEARCH_FACE_SUCCESS,9d4d3073-781f-43a2-94ac-7a2067cb6d60,0,0,0,,99.97537231,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004716,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094716,,SEARCH_FACE_SUCCESS,bed301d0-76b2-4173-a396-0de0d17948b0,0,0,0,,99.99977112,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004716,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094716,,SEARCH_FACE_SUCCESS,bed301d0-76b2-4173-a396-0de0d17948b0,0,0,0,,99.99959564,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004716,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094716,,SEARCH_FACE_SUCCESS,bed301d0-76b2-4173-a396-0de0d17948b0,0,0,0,,99.99921417,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004747,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094747,,SEARCH_FACE_SUCCESS,879023e2-6099-49c0-80df-3c22015760ee,0,0,0,,99.99671936,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004747,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094747,,SEARCH_FACE_SUCCESS,879023e2-6099-49c0-80df-3c22015760ee,0,0,0,,99.99877167,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409004747,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409094747,,SEARCH_FACE_SUCCESS,879023e2-6099-49c0-80df-3c22015760ee,0,0,0,,99.99842072,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005125,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095124,,SEARCH_FACE_SUCCESS,65c09777-13bb-452a-925b-68875e3bd6a3,0,0,0,,99.99989319,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005125,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095124,,SEARCH_FACE_SUCCESS,65c09777-13bb-452a-925b-68875e3bd6a3,0,0,0,,99.99986267,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005125,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095124,,SEARCH_FACE_SUCCESS,65c09777-13bb-452a-925b-68875e3bd6a3,0,0,0,,99.99977875,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005221,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095221,,SEARCH_FACE_SUCCESS,4a064608-81cf-430e-bf6e-bcdf9761d28b,0,0,0,,99.99962616,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005221,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095221,,SEARCH_FACE_SUCCESS,4a064608-81cf-430e-bf6e-bcdf9761d28b,0,0,0,,99.99919891,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005221,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095221,,SEARCH_FACE_SUCCESS,4a064608-81cf-430e-bf6e-bcdf9761d28b,0,0,0,,99.99938202,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005735,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095735,,SEARCH_FACE_SUCCESS,ff34849b-bd31-4a2e-abc0-b8b464b89d5a,0,0,0,,99.99333191,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005735,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095735,,SEARCH_FACE_SUCCESS,ff34849b-bd31-4a2e-abc0-b8b464b89d5a,0,0,0,,99.99254608,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005736,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095735,,SEARCH_FACE_SUCCESS,ff34849b-bd31-4a2e-abc0-b8b464b89d5a,0,0,0,,99.99494171,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005736,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095736,,SEARCH_FACE_SUCCESS,ff34849b-bd31-4a2e-abc0-b8b464b89d5a,0,0,0,,99.9992218,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005759,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095759,,SEARCH_FACE_SUCCESS,d7380092-b7b7-4451-9138-f5a5e30f484c,0,0,0,,99.99975586,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005759,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095759,,SEARCH_FACE_SUCCESS,d7380092-b7b7-4451-9138-f5a5e30f484c,0,0,0,,99.99980164,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005759,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095759,,SEARCH_FACE_SUCCESS,d7380092-b7b7-4451-9138-f5a5e30f484c,0,0,0,,99.99217987,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409005808,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409095808,,FACE_NOT_FOUND,null,0,0,0,,-1,99,0,worker-AWS_FACE_REKOGNITION,,null
20220409010059,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409100059,,SEARCH_FACE_SUCCESS,70a71ebe-05a5-431b-aae6-b7633384023f,0,0,0,,99.9706192,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409010059,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409100059,,SEARCH_FACE_SUCCESS,70a71ebe-05a5-431b-aae6-b7633384023f,0,0,0,,99.98271942,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409011319,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409101319,,SEARCH_FACE_SUCCESS,082f5d5d-410d-494c-b83e-66297f8ba644,0,0,0,,99.99861908,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409011319,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409101319,,SEARCH_FACE_SUCCESS,082f5d5d-410d-494c-b83e-66297f8ba644,0,0,0,,99.99894714,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409011319,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409101319,,SEARCH_FACE_SUCCESS,082f5d5d-410d-494c-b83e-66297f8ba644,0,0,0,,99.99903107,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409011632,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409101632,,FACE_NOT_FOUND,null,0,0,0,,-1,99,0,worker-AWS_FACE_REKOGNITION,,null
20220409011633,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409101633,,SEARCH_FACE_SUCCESS,05bc3aac-609c-4cb8-8847-b9f5dd4a0ce6,0,0,0,,99.99533844,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409011633,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409101633,,SEARCH_FACE_SUCCESS,05bc3aac-609c-4cb8-8847-b9f5dd4a0ce6,0,0,0,,99.07930756,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409011633,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409101633,,SEARCH_FACE_SUCCESS,05bc3aac-609c-4cb8-8847-b9f5dd4a0ce6,0,0,0,,99.99816895,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409012037,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409102037,,SEARCH_FACE_SUCCESS,d2cbac6d-6ec1-4652-bbd2-afc90a7a667e,0,0,0,,99.99521637,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409012037,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409102037,,SEARCH_FACE_SUCCESS,d2cbac6d-6ec1-4652-bbd2-afc90a7a667e,0,0,0,,99.99403381,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409012037,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409102037,,SEARCH_FACE_SUCCESS,d2cbac6d-6ec1-4652-bbd2-afc90a7a667e,0,0,0,,99.98993683,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409012438,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409102438,,SEARCH_FACE_SUCCESS,e7c9e956-ec20-4448-9161-3de785be3fdf,0,0,0,,99.91824341,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409012438,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409102438,,SEARCH_FACE_SUCCESS,e7c9e956-ec20-4448-9161-3de785be3fdf,0,0,0,,99.95745087,99,1,worker-AWS_FACE_REKOGNITION,,null
20220409012438,authentication,6,kurosupo-register-1-1-faceAuthV4-20220409102438,,SEARCH_FACE_SUCCESS,e7c9e956-ec20-4448-9161-3de785be3fdf,0,0,0,,99.85546112,99,1,worker-AWS_FACE_REKOGNITION,,null
