timestamp,authentication,organizationId,tag,possibleSubListString,status,topId,isInPossibleSubList,isInInferredIds,isInferredIdInSubList,inferredIdsString,distanceVal,thresholdVal,isGooddistanceVal,worker,opThreshold,secondChanceTopId
20220407002432,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407092432,,SEARCH_FACE_SUCCESS,df3fcb68-c997-43db-8c25-d4aa0f60c4a9,0,0,0,,99.99931335,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407002432,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407092432,,SEARCH_FACE_SUCCESS,df3fcb68-c997-43db-8c25-d4aa0f60c4a9,0,0,0,,99.99952698,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407002432,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407092432,,SEARCH_FACE_SUCCESS,df3fcb68-c997-43db-8c25-d4aa0f60c4a9,0,0,0,,99.99949646,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407002441,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407092441,,SEARCH_FACE_SUCCESS,df3fcb68-c997-43db-8c25-d4aa0f60c4a9,0,0,0,,99.99748993,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003422,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093421,,FACE_NOT_FOUND,null,0,0,0,,-1,99,0,worker-AWS_FACE_REKOGNITION,,null
20220407003423,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093422,,SEARCH_FACE_SUCCESS,dd24ff0f-5ac7-4184-a046-480e7f6f20f1,0,0,0,,99.80067444,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003423,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093422,,SEARCH_FACE_SUCCESS,dd24ff0f-5ac7-4184-a046-480e7f6f20f1,0,0,0,,99.25952911,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003423,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093422,,FACE_NOT_FOUND,null,0,0,0,,-1,99,0,worker-AWS_FACE_REKOGNITION,,null
20220407003428,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093428,,SEARCH_FACE_SUCCESS,38e2d7ed-391a-4ca1-bdc7-94d6a255ed5b,0,0,0,,99.6265564,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003438,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093438,,SEARCH_FACE_SUCCESS,38e2d7ed-391a-4ca1-bdc7-94d6a255ed5b,0,0,0,,99.99609375,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003438,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093438,,SEARCH_FACE_SUCCESS,38e2d7ed-391a-4ca1-bdc7-94d6a255ed5b,0,0,0,,99.99851227,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003438,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093438,,SEARCH_FACE_SUCCESS,38e2d7ed-391a-4ca1-bdc7-94d6a255ed5b,0,0,0,,99.99738312,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003438,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093438,,SEARCH_FACE_SUCCESS,38e2d7ed-391a-4ca1-bdc7-94d6a255ed5b,0,0,0,,99.99750519,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003502,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093501,,SEARCH_FACE_SUCCESS,dd24ff0f-5ac7-4184-a046-480e7f6f20f1,0,0,0,,99.99953461,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003502,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093502,,SEARCH_FACE_SUCCESS,dd24ff0f-5ac7-4184-a046-480e7f6f20f1,0,0,0,,99.99990845,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407003502,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407093502,,SEARCH_FACE_SUCCESS,dd24ff0f-5ac7-4184-a046-480e7f6f20f1,0,0,0,,99.99961853,99,1,worker-AWS_FACE_REKOGNITION,,null
20220407004729,authentication,6,kurosupo-register-1-1-faceAuthV4-20220407094729,,SEARCH_FACE_SUCCESS,ea35e9f9-f87a-44f9-b9ef-550f7fd80873,0,0,0,,99.99874115,99,1,worker-AWS_FACE_REKOGNITION,,null
